paper_id,cluster_id
W2986357608,0
W2432481613,0
W2221898772,0
W2468368736,0
W1495267108,0
W2963136578,0
W2963430933,0
W2996367417,0
W2963927307,0
W2920326761,0
W4312804044,0
W3035346742,0
W2988452521,0
W2773003563,0
W2886904239,0
W4312894406,0
W1934184906,0
W3094897602,0
W2117132237,0
W3204166336,0
W2417429787,0
W2945146780,0
W2991391304,0
W3001083904,0
W2910094941,0
W2517954747,0
W3171581326,0
W2808168148,0
W3006436762,0
W2950656546,0
W3175630421,0
W2067523571,0
W2962912109,0
W2565125333,0
W2036989445,0
W1994488211,0
W2479866714,0
W3172087149,0
W3119205652,0
W2415594836,0
W2625457103,0
W2804032941,0
W2795587607,0
W4283450732,0
W2116877738,0
W611457968,0
W2600144439,0
W2102017903,0
W2172654076,0
W2768489488,0
W3159196909,0
W3034681945,0
W3197957534,0
W4386075524,0
W2991359031,0
W2982479999,0
W3136761610,0
W2991363140,0
W2497039038,0
W2963066927,0
W2899607431,0
W2963606038,0
W3118341329,0
W3162418282,0
W2981949127,0
W2560311620,0
W2934198733,0
W2979907638,0
W3008105217,0
W2963563573,0
W2884366600,0
W2604236302,0
W4362663195,0
W2987861506,0
W2962992847,0
W2625219738,0
W2963145730,0
W2104636679,0
W3030520226,0
W3038091703,0
W2763160469,0
W2962758679,0
W1958236864,0
W2082526668,0
W2107031757,20
W2099111195,20
W2318680928,20
W2034960640,20
W2585206336,20
W194786220,20
W2163988453,20
W4230588984,20
W2019950953,20
W2060907774,20
W2330022088,20
W1822004825,20
W2007367842,20
W1550443206,20
W4245699803,20
W2046078150,20
W2059536960,20
W2065109455,20
W2468855872,20
W2033401964,20
W4294214797,20
W2042102899,20
W2134732827,20
W2099867994,20
W2900595267,20
W2129191002,20
W2335487254,20
W2004698524,20
W1987347924,20
W2143428876,20
W2333836441,20
W2066495914,20
W1595267951,20
W1748537427,20
W4244528936,20
W2069069851,20
W2019529630,20
W2117827905,20
W2016944307,20
W2000619651,20
W1971875039,20
W1965473535,20
W2038190934,20
W4240278385,20
W4255037432,20
W2120688485,20
W2054416947,20
W59413458,20
W2799700442,20
W1981107087,20
W1972591816,20
W1978062397,20
W1546067212,20
W2256075884,20
W2079457935,20
W2027342001,20
W2615737084,20
W2003074920,20
W2118457689,20
W1996339572,20
W2136050606,20
W1606108510,20
W2514754342,20
W1974134238,20
W4292295629,20
W1485147006,20
W1543403517,20
W1965470998,20
W4212869706,20
W4210259099,20
W2076808107,20
W2619793045,20
W2170866269,20
W1973822995,20
W1583280453,20
W2016227990,20
W2072645699,20
W2293737317,20
W2131390763,20
W2085648025,20
W2076309564,20
W2053190248,20
W2012908264,20
W2079767857,20
W179611734,20
W2020027197,20
W2040810017,20
W2050262998,20
W2041210202,20
W2189718286,20
W4252793191,20
W2029278175,20
W2327081444,20
W2048196003,20
W2556338575,20
W2097359812,20
W1554018745,20
W1987177581,20
W4230065791,20
W2149427297,20
W2031241748,20
W1829951598,20
W1202833455,20
W1991901402,20
W2009788305,20
W2056258586,20
W1573513981,20
W2333879426,20
W1958015814,20
W2036701015,20
W1561681248,20
W2013002076,20
W2013290439,20
W2129521002,20
W1975279733,20
W2042774699,20
W2045371359,20
W3145072800,20
W2046778278,20
W2474884296,20
W1997725098,20
W2996521213,20
W2009721924,20
W4246352385,20
W2008086028,20
W2092620885,20
W2116365436,20
W3026302707,20
W2065329409,20
W2018385240,20
W2081037298,20
W2089336319,20
W2167510151,20
W2086390519,20
W2078198101,20
W2076428443,20
W2912189486,20
W2167967165,20
W1976213336,20
W2124766374,20
W2044063651,20
W1981643872,20
W2014626836,20
W2117156647,20
W2346443999,20
W1844859201,20
W3183746008,20
W219433537,20
W2088314982,20
W4212771256,20
W2012955605,20
W2008844726,20
W2017462139,20
W1967243514,20
W1986813400,20
W2087204158,20
W2004996513,20
W2110689325,20
W2036234778,20
W2147595926,20
W2057862715,20
W2090818178,20
W1969921454,20
W2499828064,20
W2145906330,20
W1607951265,20
W4243989635,20
W1971403896,20
W1966808269,20
W2025533349,20
W2084674986,20
W2060878354,20
W2016303054,20
W2078538587,20
W2783489174,20
W2087656541,20
W2048288497,20
W2901435174,20
W2050256879,20
W1995972849,20
W2903466805,20
W2012468319,20
W2026244788,20
W2001110759,20
W1973885905,20
W2055892602,20
W3045457574,20
W1521108275,20
W2014724259,20
W2029377923,20
W4212801147,20
W2151739142,20
W2111211679,20
W2107390469,20
W2120160105,20
W2136821145,20
W2953509089,20
W1979872891,20
W2746747652,20
W2159322663,20
W4239991171,20
W1982618675,20
W1986181470,20
W2171947434,20
W1982675899,20
W1963678392,20
W2568081791,20
W2074634340,20
W1729590981,20
W2146570554,20
W2104077967,20
W1552767446,20
W2142078435,20
W4230371842,20
W2078728013,20
W2804105936,20
W2075090033,20
W1988442031,20
W2156358945,20
W1990794890,20
W2094903560,20
W2163481099,20
W1976439903,20
W2068188900,20
W1997772982,20
W2029074979,20
W1976567794,20
W2071604995,20
W2104179665,20
W2087991154,20
W2026909540,20
W2058295453,20
W1972529917,20
W1556265791,20
W2026832772,20
W1575875887,20
W134660157,20
W1993810822,20
W2030335045,20
W2130104797,20
W2140364226,20
W2109034551,20
W2008740515,20
W1983695969,20
W1976915331,20
W2039125701,20
W2138962584,20
W2147680910,20
W2157687268,20
W1983580115,20
W2106135161,20
W2014845900,20
W1506515663,20
W2290483478,20
W2891154333,20
W2036421701,20
W2091275864,20
W2002418751,20
W2053853119,20
W2052823802,20
W2099448124,20
W2169353679,20
W2017300542,20
W2079259391,20
W2314699177,20
W1978665925,20
W2026587360,20
W3013561710,20
W1970842794,20
W2011874921,20
W2346953349,20
W4250445821,20
W2154434560,20
W8126516,20
W1974308463,20
W2126856515,20
W2034545314,20
W120094446,20
W2153233136,20
W2107602771,20
W1988644013,20
W2095371287,20
W2085556122,20
W2051202352,20
W2088907949,20
W2139188450,20
W1484881229,20
W2038779958,20
W2031391348,20
W1999943538,20
W2139130996,20
W2084006633,20
W2018415829,20
W2002161907,20
W2075033199,20
W35369483,20
W1980748255,20
W1595461165,20
W2012491224,20
W2345848912,20
W2145023731,46
W2121947440,46
W2150134853,46
W3127623214,46
W2117140276,46
W2067191022,46
W2071881327,46
W2052644075,46
W2116040950,46
W4235770099,46
W2004293194,46
W2127890285,46
W2164741953,46
W2155298532,46
W4230920194,46
W2148726987,46
W2147555557,46
W1999478155,46
W1641498739,46
W2059432853,46
W1970928383,46
W2124260943,46
W2110158442,46
W3211330693,46
W2113576511,46
W2128409098,46
W2136145485,46
W2133003941,46
W2034432063,46
W2151130155,46
W2160754664,46
W2133287637,46
W2098979973,46
W2145803225,46
W4230982142,46
W2020044743,46
W2063237661,46
W1972544340,46
W2169551590,46
W2129534965,46
W2099046646,46
W2143956139,46
W2131938193,46
W2133584444,46
W2149184914,46
W2096579040,46
W2156875677,46
W1987599891,46
W236072224,46
W1970800786,46
W1909740415,46
W2059784307,46
W2158167845,46
W2165734775,46
W2139886607,46
W4250533120,46
W2089940272,46
W2102099319,46
W2118386984,46
W3100816363,46
W2157270343,46
W1480546554,46
W195739245,46
W2105456967,46
W2086921140,46
W1979393293,46
W2981849677,46
W2140139548,46
W2921406441,46
W2028942474,46
W2169428430,46
W2098152234,46
W2099290282,46
W2119300483,46
W2019161608,46
W1600276254,46
W1602107991,46
W2131372145,46
W2051688318,46
W147723833,46
W2122184585,46
W2115242586,46
W4229489487,46
W1993947467,46
W1964983194,46
W2891631795,46
W2104125540,46
W2144133758,46
W2139478903,46
W3096947210,46
W2039939700,46
W2544894372,46
W2115167851,46
W2103481737,46
W2104276184,46
W2162837059,46
W2060945009,46
W2129965408,46
W2162630772,46
W2132116135,46
W2132513126,46
W2083099567,46
W2134820502,46
W2167338900,46
W2115664739,46
W2119531662,46
W2041398617,46
W2096320880,46
W2007153649,46
W2121009299,46
W2153431772,46
W1992147426,46
W1998710995,46
W1159302035,46
W2621028221,46
W2107956652,46
W79315950,46
W1979432452,46
W2038495454,46
W2130686832,46
W1495971627,46
W2105086806,46
W2155343350,46
W2065164181,46
W1964443764,46
W2136148445,46
W2082647352,46
W2151050383,46
W2138957397,46
W2156768950,46
W2072738093,46
W2112891016,46
W1579634341,46
W2722851397,46
W2132725786,46
W2147484997,46
W2134165173,46
W1590218343,46
W4236888462,46
W2032377318,46
W2021787435,46
W2018662705,46
W2140000690,46
W2159152281,46
W1991258631,46
W2105685332,46
W2148395215,46
W2131339155,46
W2115451191,46
W2148157540,46
W3043538212,46
W2129941787,46
W2152632881,46
W2108707886,46
W2121189958,46
W2101608218,46
W1518641734,46
W2134042740,46
W1499677203,46
W127809959,46
W2106160885,46
W2148107745,46
W19097475,46
W1523554224,46
W2106033751,46
W2167354555,46
W2129872026,46
W2082855665,46
W1987512289,46
W2131006320,46
W2141358266,46
W1972344168,46
W2138943050,46
W1989135034,46
W2121185215,46
W2142853128,46
W2141104431,46
W1985586071,46
W2076608722,46
W1980971505,46
W2026356722,46
W2010587020,46
W2159965356,46
W2028158228,46
W2153480371,46
W2104479126,46
W1991622227,46
W2019836674,46
W2063552084,46
W2102443333,46
W1984153831,46
W2738743584,46
W1595049743,46
W1667869507,46
W2164774194,46
W1909952827,46
W2136503713,46
W1983592655,46
W2076035429,46
W2021751319,46
W1978451268,46
W1488881187,46
W2120959665,46
W2144854846,46
W2023297597,46
W2001666669,46
W2604920239,46
W2002312729,46
W2132358780,46
W1560055494,46
W2146842130,46
W2613041730,46
W2065350495,46
W1569930776,46
W1904464160,46
W3013056581,46
W2173758409,46
W2097323414,46
W2193325189,46
W2015513982,46
W2887976372,46
W1515315241,46
W2535166298,46
W2145661921,46
W2097110160,46
W2108843657,46
W2161591846,46
W2134756983,46
W2161237731,46
W2034501924,46
W2065319605,46
W2476839077,46
W2106110775,46
W2154823510,46
W2105365768,46
W2787740020,46
W2078237160,46
W2132663727,46
W1910619957,46
W2101689475,46
W4226497331,46
W2088114053,46
W2058915639,46
W2980988205,46
W2725845700,46
W2137063708,46
W2008014451,46
W2171790646,46
W1870947790,46
W1785730614,46
W2090056811,46
W2153810084,46
W1498238238,46
W1930528368,46
W1637045490,46
W2086465792,46
W1993127575,46
W2143736779,46
W2128806031,46
W1480873147,46
W2918257301,46
W2024524081,46
W2128356031,46
W1971707777,46
W2091695913,46
W4245193022,46
W2024915064,46
W2344328023,46
W4205424895,46
W2173710661,46
W565449262,46
W2161035581,46
W2015148966,46
W2116216752,46
W2125378844,46
W2025564919,46
W2105991991,46
W2069610368,46
W2131104747,46
W2128197592,46
W66427752,46
W2016422704,46
W2102595307,46
W2038533573,46
W2118420236,46
W1580269359,46
W2785177491,46
W2291593693,46
W2169011823,46
W1938976761,46
W2133467637,46
W2362808110,46
W2608822622,46
W2051477566,46
W2126922884,46
W2135095945,46
W1777631236,46
W2134158406,46
W2116046277,46
W2047097851,46
W2019465613,79
W4381304672,79
W2981264952,79
W2146292423,79
W2131726714,79
W2120575449,79
W2025516544,79
W1603765807,79
W2147657366,79
W2606722458,79
W2149454052,79
W2150871235,79
W2045271686,79
W2145021036,79
W2169875292,79
W1988888548,79
W2134633067,79
W2111996486,79
W1686420892,79
W2104532741,79
W2080592089,79
W1510543252,79
W2144344516,79
W2029949252,79
W2054739713,79
W2103815459,79
W4246166885,79
W2153228625,79
W2170382128,79
W2114067856,79
W4239813889,79
W2002555321,79
W2156858199,79
W2126359798,79
W2081612620,79
W4244704438,79
W1522250664,79
W2121082877,79
W1525136198,79
W1569090332,79
W1964166152,79
W2002257715,79
W2096070062,79
W2611598995,79
W164384110,79
W2153456949,79
W1979527452,79
W2158365276,79
W3149078497,79
W2028499920,79
W4238549726,79
W2104225326,79
W1972544179,79
W1857327297,79
W2164264749,79
W3138798301,79
W4232751114,79
W2102061396,79
W2006312753,79
W2078391824,79
W2099961254,79
W1984222112,79
W4250981202,79
W2245493112,79
W1983096721,79
W1979566015,79
W2120230074,79
W2155066383,79
W2051917325,79
W2155503253,79
W2119609467,79
W1964031104,79
W2016559894,79
W1556859836,79
W2978655370,79
W1487432464,79
W2953212265,79
W753012316,79
W2170171286,79
W2129962996,79
W2109507516,79
W2079942837,79
W2072725684,79
W239283595,79
W2044902313,79
W2162211138,79
W1624860839,79
W1559533846,79
W2136434791,79
W2154857344,79
W3140903683,79
W2029601347,79
W1568192366,79
W2295862081,79
W1514468887,79
W2143773524,79
W1536453977,79
W2104677471,79
W1983587324,79
W2022916138,79
W1973166496,79
W2788962374,79
W1494930385,79
W3098919389,79
W2265166184,79
W2047226031,79
W35708471,79
W2176864362,79
W2022740893,79
W2615865818,79
W1959256509,79
W2144433126,79
W2296006986,79
W2127547524,79
W2104644701,79
W2003494253,79
W2115172404,79
W2149886445,79
W2038509324,79
W2906926620,79
W2000335122,79
W19830081,79
W2078794610,79
W2098220211,79
W2056892625,79
W1992851788,79
W2124153277,79
W2162639668,79
W2101161997,79
W1967810725,79
W2131613942,79
W2128853364,79
W2098228187,79
W2135393827,79
W2157758640,79
W1489689515,79
W2090409324,79
W4299973078,79
W2135653967,79
W2055312318,79
W2034761517,79
W2138351227,79
W326353637,79
W137941959,79
W1544623790,79
W2044206819,79
W4236432903,79
W2138180780,79
W2112833506,79
W2161864047,79
W2098984303,79
W3007497337,79
W2141181087,79
W2060910670,79
W1532296632,79
W2034062945,79
W1531364648,79
W2049890071,79
W1492601037,79
W2165099691,79
W2168075869,79
W1994350081,79
W2169150396,79
W2100720297,79
W2118532220,79
W1976860187,79
W2152165066,79
W2112753327,79
W2169631286,79
W2099958604,79
W3148529197,79
W2134323418,79
W1594381772,79
W2050487400,79
W2527672088,79
W2098289156,79
W2030907583,79
W1976203248,79
W1994309501,79
W2131054871,79
W2073061372,79
W2126372249,79
W2072737419,79
W2135736783,79
W2063186542,79
W2792939069,79
W2159595840,79
W2160428323,79
W2078637295,79
W2105524676,79
W2064388657,79
W2112168774,79
W2127637733,79
W2133156997,79
W2273440736,79
W2123412205,79
W2170653240,79
W2329118757,79
W2034861439,79
W2903691225,79
W2116175063,79
W2133373086,79
W2098688018,79
W2092492242,79
W2113350481,79
W1965351873,79
W2168363974,79
W2152056423,79
W2167744164,79
W2126357937,79
W2095872092,79
W4239035626,79
W148396834,79
W2112980698,79
W2118866757,79
W2076144894,79
W2165693128,79
W2037929850,79
W2149234156,79
W2398736067,79
W2149590159,79
W2151038512,79
W2043555680,79
W2916411819,79
W2081040934,79
W2111087562,79
W2063255488,79
W2149243190,79
W2024122052,79
W4232598359,79
W2163935347,79
W2152506070,79
W2029577083,79
W2167334577,79
W2124350608,79
W4232919122,79
W2129192659,79
W2105045857,79
W2117299787,79
W2159481344,79
W2187230075,79
W2052363354,79
W2803836845,79
W2039417226,79
W2102625537,79
W2412589610,79
W2110999128,79
W2083734282,79
W1515422725,79
W2102081731,79
W1972106757,79
W2141331848,79
W2004340162,79
W2164890169,79
W2142677441,79
W2056971515,79
W2102890180,79
W2101308451,79
W2002915275,79
W2101778912,79
W2140311411,79
W2007259720,79
W2972167349,79
W2161531345,79
W2150139096,79
W2075086017,79
W2040167141,79
W2143283746,79
W2118252041,79
W2166656159,79
W1493749856,79
W2160468841,79
W2106626405,79
W2102839400,79
W2111516947,79
W1569032152,79
W2082011829,79
W2118558147,79
W1985462363,79
W2122012536,79
W2156428492,79
W2097113145,79
W1555373975,79
W3142147837,79
W4256629673,79
W2163820265,79
W2149172130,79
W2001032894,79
W2486789847,79
W2032391783,79
W2109560070,79
W4249212548,79
W1575732703,79
W2125305952,79
W2153904572,79
W2103397328,79
W2131413854,79
W1522888794,79
W1734912584,79
W2038198320,79
W2133059825,42
W2153635508,42
W2799061466,42
W4294541781,42
W2053186076,42
W3097096317,42
W1563088657,42
W2138451337,42
W2163922914,42
W1964357740,42
W2121647436,42
W2165874743,42
W2097308346,42
W2132549764,42
W2118585731,42
W1510073064,42
W2008056655,42
W1989702938,42
W2163808566,42
W1512098439,42
W2098693229,42
W2167101736,42
W2033419168,42
W1782590233,42
W2156718197,42
W2137226992,42
W2154872931,42
W2102544846,42
W2049017883,42
W2139823104,42
W2117553576,42
W2134262590,42
W2144354855,42
W2107634464,42
W3148981562,42
W2131081720,42
W2161920802,42
W2150796457,42
W2103560185,42
W2330219538,42
W2115689562,42
W2124351082,42
W1997011019,42
W2137659841,42
W1545641654,42
W3214102110,42
W2145310492,42
W1661871015,42
W2088252378,42
W2106115875,42
W1585610988,42
W2137570937,42
W4289236186,42
W2163490846,42
W3023211159,42
W2165731615,42
W1549656520,42
W2098947662,42
W1578352865,42
W2033773055,42
W2149620660,42
W2159017231,42
W2144935315,42
W2170860445,42
W2106390385,42
W2109743529,42
W1610836425,42
W4249247926,42
W2912990735,42
W2118286367,42
W2017288758,42
W1742512077,42
W2103250033,42
W2140494000,42
W1994807229,42
W2126326837,42
W2060542593,42
W2088900896,42
W4238530616,42
W2020355555,42
W2027805700,42
W2156483112,42
W2166820607,42
W2043545458,42
W2137306662,42
W2063145959,42
W1487321909,42
W2087016914,42
W2118561568,42
W2128873747,42
W2096044434,42
W3118299338,42
W2156504490,42
W2144143728,42
W2155511848,42
W2161634108,42
W2177347332,42
W2244142460,42
W2117072267,42
W2130258210,42
W2097777575,42
W2097486709,42
W4256060553,42
W2096027770,42
W2121812409,42
W2133180260,42
W1749992802,42
W2611159092,42
W2177287823,42
W1484777458,42
W1485231155,42
W2097839764,42
W2571268788,42
W1976618413,42
W3103913776,42
W4234731922,42
W2122090912,42
W2144359569,42
W1673002162,42
W2153104898,42
W2154415691,42
W2078088780,42
W2160947254,42
W2163965432,42
W182571476,42
W2040179990,42
W2109531142,42
W2165966284,42
W2131273085,42
W2125687218,42
W2137401668,42
W2158933803,42
W2096171208,42
W2099322651,42
W2405459681,42
W3044853528,42
W2137512539,42
W2154716422,42
W2964346351,42
W2153934661,42
W3024333932,42
W2122284941,42
W1980317569,42
W2904483377,42
W2105055468,42
W2308071406,42
W1774304772,42
W2069231281,42
W2149454242,42
W2164071167,42
W2143350951,42
W2107369107,42
W2070127246,42
W2120515362,42
W2997546679,42
W2102524069,42
W1755117326,42
W2056168656,42
W2116019577,42
W2107968230,42
W1566413196,42
W4205392983,42
W2104294146,42
W2136171036,42
W2147898188,42
W2160367227,42
W2125223451,42
W2035372623,42
W2163584563,42
W2109824782,42
W1907775068,42
W2081977080,42
W2151388232,42
W3131860561,42
W2146332392,42
W1511160855,42
W2160767978,42
W92894758,42
W201974436,42
W2021012145,42
W2126178892,42
W2168893862,42
W3014771378,42
W2061879449,42
W1761337995,42
W2053432263,42
W2108959409,42
W2090341258,42
W1999533590,42
W2104752854,42
W2294644361,42
W1974210421,42
W2108767394,42
W187357405,42
W2120216197,42
W2158247472,42
W2165250079,42
W1574496672,42
W1621799579,42
W2097366995,42
W2134478553,42
W2093922090,42
W2142431032,42
W2082988498,42
W2116948717,42
W2143043751,42
W4231764430,42
W2102570318,42
W4206095984,42
W1541521713,42
W2109774206,42
W2113584252,42
W2133958955,42
W2048110836,42
W2062104878,42
W2114588272,42
W2143304877,42
W2153493250,42
W2150600350,42
W2101392314,42
W2028880308,42
W2084844503,42
W2980468885,42
W2126074213,42
W2801713330,42
W2142704643,42
W2117513046,42
W2911627187,42
W2062112832,42
W2290145898,42
W2085400714,42
W91932901,42
W2118774738,42
W1768257245,42
W2126017757,42
W2186500555,42
W2054891869,42
W2557117995,42
W2925507233,42
W2168239064,42
W1974097586,42
W2129250947,42
W2171937595,42
W2110885456,42
W2014185685,42
W2102897151,42
W2098368939,42
W2159737176,42
W2009501510,42
W2098951409,42
W2120100419,42
W2170858770,42
